type,value,description,threat_actor,campaign,confidence,source,tags
domain,promoverse.org,GhostFetch/GhostBackDoor C2 server,MuddyWater,2026-01_Olalampo,high,Group-IB,c2;ghostfetch;ghostbackdoor
domain,miniquest.org,HTTP_VIP C2 server,MuddyWater,2026-01_Olalampo,high,Group-IB,c2;http_vip;namecheap
domain,jerusalemsolutions.com,Related infrastructure,MuddyWater,2026-01_Olalampo,medium,Group-IB,infrastructure
domain,netvigil.org,Prior MuddyWater C2 - identical HTML to promoverse.org,MuddyWater,2026-01_Olalampo,high,Group-IB,c2;historical;ghostfetch
ipv4,209.74.87.67,GhostFetch C2 real IP (behind CloudFlare),MuddyWater,2026-01_Olalampo,high,Group-IB,c2;real-ip
ipv4,209.74.87.100,HTTP_VIP C2 real IP (behind CloudFlare) + open directory,MuddyWater,2026-01_Olalampo,high,Group-IB,c2;real-ip;open-directory
ipv4,143.198.5.41,Data exfiltration server (cobe-notes.txt upload),MuddyWater,2026-01_Olalampo,high,Group-IB,exfiltration
ipv4,162.0.230.185,Infrastructure IP,MuddyWater,2026-01_Olalampo,high,Group-IB,infrastructure
ipv4,159.198.43.141,miniquest.org real IP (behind CloudFlare),MuddyWater,2026-01_Olalampo,high,Group-IB,c2;real-ip
sha1,dc785be0c4430bfc5b507255f892bf30134a02b6,Malicious Excel document (attachment.xls),MuddyWater,2026-01_Olalampo,high,Group-IB,maldoc;excel;variant1
sha1,e79ccc3f6517c911d6c1df79c94e88896f574e64,Malicious Word document (ticket.doc),MuddyWater,2026-01_Olalampo,high,Group-IB,maldoc;word;variant3
sha1,975c763e050d0a9a46f0aafdde66d3e7f0626c5b,Malicious Word document (ticket.doc),MuddyWater,2026-01_Olalampo,high,Group-IB,maldoc;word
sha1,80cea18e19665c5a57e7b9ca0bf36aad06096e93,GhostFetch downloader (burn.exe),MuddyWater,2026-01_Olalampo,high,Group-IB,downloader;ghostfetch
sha1,62ed16701a14ce26314f2436d9532fe606c15407,FMAPP.dll - Reverse SOCKS5 proxy,MuddyWater,2026-01_Olalampo,high,Group-IB,socks5;proxy;sideload
sha1,324918c73b985875d5f974da3471f2a0a4874687,FMAPP.exe - Legitimate exe for DLL sideload,MuddyWater,2026-01_Olalampo,high,Group-IB,sideload;legitimate
sha1,d3fa50a9eba93a7fbc79e7ad0c4889d762718a5f,FMAPP.dll variant,MuddyWater,2026-01_Olalampo,high,Group-IB,socks5;proxy
sha1,f4e0f4449dc50e33e912403082e093dd8e4bc55d,AnyDesk.exe (base sample),MuddyWater,2026-01_Olalampo,high,Group-IB,rmm;anydesk
sha1,7bd04218276fc8f375c0ce3be43a710f6a2b4d09,AnyDesk.exe variant,MuddyWater,2026-01_Olalampo,high,Group-IB,rmm;anydesk
sha1,b55e063607e8f56c9b398b289ba04ddca11398fe,AnyDesk14.exe (agent-specific),MuddyWater,2026-01_Olalampo,high,Group-IB,rmm;anydesk
sha1,270dbaedfbeef9333e0780f3c4e74c01392ce381,AnyDesk38.exe (agent-specific),MuddyWater,2026-01_Olalampo,high,Group-IB,rmm;anydesk
sha1,3c47eab6ebe5b48097c0099ff18f2a8bc13c12f7,AnyDesk72.exe (agent-specific),MuddyWater,2026-01_Olalampo,high,Group-IB,rmm;anydesk
sha1,3441306816018d08dd03a97ac306fac0200e9152,chrome_inject.exe,MuddyWater,2026-01_Olalampo,high,Group-IB,inject;chrome
sha1,9ca11fcbd75420bd7a578e8bf6ef855e7bd0fb8e,ex-server,MuddyWater,2026-01_Olalampo,high,Group-IB,server
sha1,06f3b55f0d66913cd53d2f0e76a5e2d67ff8ed04,client.exe,MuddyWater,2026-01_Olalampo,high,Group-IB,client
sha1,392a36717fa948f7e00d35711e8598108fbe2f72,client.exe variant,MuddyWater,2026-01_Olalampo,high,Group-IB,client
sha1,2f5166086da5a57d7e59a767a54ed6fe9a6db444,lpu.exe,MuddyWater,2026-01_Olalampo,high,Group-IB,tool
sha1,8c592d9ab58264e68dfe029ea90f80862c526670,067de891d4624fc09de1c690b01d8bf477f69f0ce81f8101b21b3549,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,f779a3b1dcc0c3aacacf7ebfa4ed57d53af7e26c,data.bin,MuddyWater,2026-01_Olalampo,high,Group-IB,payload
sha1,2993b0ab9786ddc29eb9cf1ace4a28c6e34ea4fb,Performance.doc (phishing document),MuddyWater,2026-01_Olalampo,high,Group-IB,maldoc;phishing
sha1,e3cc95ca6e271ddf04cd88c85051b2cc9ce04e8e,resocks-64.exe (reverse SOCKS5),MuddyWater,2026-01_Olalampo,high,Group-IB,socks5;proxy;64bit
sha1,ceb9b7dfb8a36ee8fe223063a6e3f730f2dcefd1,resocks-64.dll,MuddyWater,2026-01_Olalampo,high,Group-IB,socks5;proxy;64bit
sha1,88cb6169fd7dd21e6d6aa3a8df0a78938e698028,resocks-32.exe (reverse SOCKS5),MuddyWater,2026-01_Olalampo,high,Group-IB,socks5;proxy;32bit
sha1,5c1500296857ed0b0bb7230a1cb17993d25ab69b,resocks-32.dll,MuddyWater,2026-01_Olalampo,high,Group-IB,socks5;proxy;32bit
sha1,d0d7d0c816753639b5c577aacf14fd2e994b64b0,reset.ps1 (PowerShell script),MuddyWater,2026-01_Olalampo,high,Group-IB,powershell;script
sha1,f449b95830c584cef72dfb60fb78ee3d6c69ecb4,x.exe,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,e21564fd0fc3103c1d18b1e1525a0b40e9077d40,ThisDocument.cls (macro code),MuddyWater,2026-01_Olalampo,high,Group-IB,macro;vba
sha1,feb4318a90057d92ea5ab6420ed6164dd9605013,ThisDocument.cls variant,MuddyWater,2026-01_Olalampo,high,Group-IB,macro;vba
sha1,0365daf83e37d2c6daaae6c28b4c8343288ef2f9,intercom.doc (phishing document),MuddyWater,2026-01_Olalampo,high,Group-IB,maldoc;phishing
sha1,777040bed9d26f5da97e8977c6efc0586beae064,Unidentified sample,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,f5a129ba4141361ca266950dc4adcb2c548aa949,Unidentified sample,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,f77499a8fc6e615e21bf111a88c658ba3d5f0f81,Unidentified sample,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,2eea39dbe11889e5713cbca020f7ede653bc48ec,ThisWorkbook.cls (Excel macro code),MuddyWater,2026-01_Olalampo,high,Group-IB,macro;vba;excel
sha1,d97d21536c061e7a7151a453242d36f3ab196a14,pic.log (HTTP_VIP dropped file),MuddyWater,2026-01_Olalampo,high,Group-IB,downloader;dropped
sha1,56380a652471962387693f4bcc893fd21f0fc324,Unidentified sample,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,9defffba933fc44f8e3b6e25b31508bc17d29077,CertificationKit.exe,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,efb18cf7cf227037e034c0b525f502e642815f94,avp.exe,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,0588cf26b6e9210f86a266ac0366af1fd29f135c,Unidentified sample,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,7d3757d5165e2e95b0b89e33316025a4b9301e2d,aee523056d602571ff006565b432148715a6a13d098d518ba8131ccbe719c043,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,ac982b7b46e085e0bb51cba2edb61bff5910b6a8,3a19c19d9f3bac6628a968110477ee01e5867b2534e914e1be5c4485947bd819,MuddyWater,2026-01_Olalampo,high,Group-IB,unknown
sha1,8632b62fa14fd679fa97cfe50e6c25696b846129,ThisDocument.cls variant,MuddyWater,2026-01_Olalampo,high,Group-IB,macro;vba
sha1,ea80deaed00c8b71aa0033b00fe0ef5b63840b99,ThisDocument.cls variant,MuddyWater,2026-01_Olalampo,high,Group-IB,macro;vba
sha1,92e2f826804d762679b13283102f3560078eb4cb,ThisDocument.cls variant,MuddyWater,2026-01_Olalampo,high,Group-IB,macro;vba
telegram_bot,stager_51_bot,CHAR C2 Telegram bot username,MuddyWater,2026-01_Olalampo,high,Group-IB,c2;telegram
username,DontAsk,Threat actor test machine user / Office doc author,MuddyWater,2026-01_Olalampo,high,Group-IB,attribution;ta-artifact
username,Jacob,Threat actor developer - CHAR/BlackBeard Rust dev environment,MuddyWater,2026-01_Olalampo,high,Group-IB,attribution;ta-artifact;rust
domain,desktop-9524r2b,Threat actor test machine hostname,MuddyWater,2026-01_Olalampo,medium,Group-IB,attribution;ta-artifact
domain_name,ultra,Threat actor machine domain name (user Jacob),MuddyWater,2026-01_Olalampo,medium,Group-IB,attribution;ta-artifact
domain,nomercys.it.com,RustyWater C2 domain,MuddyWater,2026-01_RustyWater,high,CloudSEK/THN,c2;rust
url,alkan.egnyte.com,,MuddyWater,,high,,
url,offtecportal.egnyte.com,,MuddyWater,,high,,
url,cnsmportal.egnyte.com,,MuddyWater,,high,,
md5,750308da76cbff35ee548f23439bc0d8,,MuddyWater,,high,,
md5,6780e3b13029ac58c96e3e59c0535d42,,MuddyWater,,high,,
md5,2690694b348358c9d1261db2e64ae5ef,,MuddyWater,,high,,
md5,29aa13acd46472b62cc0fbaa4c94062e,,MuddyWater,,high,,
md5,143b3ce57ee48c1e450d1f0124c3e876,,MuddyWater,,high,,
sha1,05767ee7f3676baa402512ff44f0117a852ba5db,,MuddyWater,,high,,
sha256,58238ea7f207a04fd2fcea45cabdab577a56f0657286d24be41e2e7d46bd0973,,MuddyWater,,high,,
md5,aded87fc07645e8fcecf622b3b1171d2,,MuddyWater,,high,,
md5,d783001d1f98fe3b33e7b97b0b7d96dc,,MuddyWater,,high,,
md5,b93b8a0a1d3779e68eda04622691609d,,MuddyWater,,high,,
md5,95c0055aa09646a27ac9864477ac9269,,MuddyWater,,high,,
md5,a46206daae98334e47e178bc718d9baf,,MuddyWater,,high,,
md5,a713e686fd984588a4db74f34bf32275,,MuddyWater,,high,,
md5,c17f4bb8e415e21e6010b98e13c6dff3,,MuddyWater,,high,,
md5,8d0bff13167e46249105942b77c36bfd,,MuddyWater,,high,,
md5,5b9b3397ab00095d1b50a8e6bd569a32,,MuddyWater,,high,,
md5,a24d25af9985c28cb0d93443cc899aa2,,MuddyWater,,high,,
md5,a50a20edddaded453410600549968914,,MuddyWater,,high,,
sha1,91a7dcf2ff4af032a8de9b5bfc5b7d9,,MuddyWater,,high,,
sha1,22e2261c6e65f3d95406e66c77d3942d51790417,,MuddyWater,,high,,
sha256,e652634f90f23553d56fa937227c039f8769f9509051a434a14990785a8ab57f,,MuddyWater,,high,,
url,http://Digital.zip,,MuddyWater,,high,,
sha1,8371f89711c08e03cf0b4dea6df013a5,,MuddyWater,,high,,
sha1,4685043876dbb75bafd359fa4753c355126b2d3c,,MuddyWater,,high,,
sha256,6322945428df5d119ef1064aabb93b89da2dbf7331ae62c2cb8f1d54cb4647f2,,MuddyWater,,high,,
url,http://investmentfund.zip,,MuddyWater,,high,,
md5,5fb378b050ea7f1265e9c284200648d0,,MuddyWater,,high,,
sha1,bea3a7beab2b5ffed866c7c9f61ff7fd0dc093c2,,MuddyWater,,high,,
sha256,f8eef03e1f49d377ba8d5a6afeb0272f3f39ec0f69a0eb492a9d308dd6b11ca0,,MuddyWater,,high,,
ipv4,91.121.61.76,,MuddyWater,,high,,
ipv4,109.201.140.103,,MuddyWater,,high,,
ipv4,162.223.89.11,,MuddyWater,,high,,
ipv4,164.132.237.65,,MuddyWater,,high,,
ipv4,141.95.177.130,,MuddyWater,,high,,
ipv4,91.121.240.108,,MuddyWater,,high,,
ipv4,137.74.131.18,,MuddyWater,,high,,
ipv4,137.74.131.20,,MuddyWater,,high,,
ipv4,45.150.64.239,,MuddyWater,,high,,
ipv4,95.164.46.35,,MuddyWater,,high,,
ipv4,45.67.230.91,,MuddyWater,,high,,
ipv4,94.131.109.65,,MuddyWater,,high,,
ipv4,95.164.46.199,,MuddyWater,,high,,
ipv4,185.248.144.158,,MuddyWater,,high,,
ipv4,94.131.98.14,,MuddyWater,,high,,
ipv4,45.150.64.23,,MuddyWater,,high,,
ipv4,45.150.64.39,,MuddyWater,,high,,
ipv4,95.164.38.99,,MuddyWater,,high,,
md5,34212eb9e2af84eceb6a8234d28751b6,,MuddyWater,,high,,
md5,55b99af81610eb65aabea796130a0462,,MuddyWater,,high,,
md5,3c6486dfb691fc6642f1d35bdf247b90,,MuddyWater,,high,,
md5,d7ca8f3b5e21ed56abf32ac7cb158a7e,,MuddyWater,,high,,
md5,d3a2dee3bb8fcd8e8a0d404e7d1e6efb,,MuddyWater,,high,,
md5,4a70b1e4cb57c99502d89cdbbed48343,,MuddyWater,,high,,
md5,f08aa714fd59b68924843cbfddac4b15,,MuddyWater,,high,,
md5,db0e68d7d81f5c21e6e458445fd6e34b,,MuddyWater,,high,,
md5,dbcc0e9c1c6c1fff790caa0b2ffc2fe5,,MuddyWater,,high,,
md5,e07adc4ee768126dc7c7339f4cb00120,,MuddyWater,,high,,
md5,feede05ba166a3c8668fe580a3399d8f,,MuddyWater,,high,,
md5,9894b84916f9264d897fe3b4a83bc608,,MuddyWater,,high,,
md5,9957250940377b39e405114f0a2fe84b,,MuddyWater,,high,,
md5,245c3ed373727c21ad9ee862b767e362,,MuddyWater,,high,,
md5,22971759adf816c6fb43104c0e1d89d6,,MuddyWater,,high,,
md5,5e0cc23a6406930a40696594021edb5f,,MuddyWater,,high,,
md5,79a638b2f2cc82bfe137f1d12534cda5,,MuddyWater,,high,,
md5,fc523904ca6e191eb2fdb254a6225577,,MuddyWater,,high,,
md5,b867ec1cef6b1618a21853fb8cafd6e1,,MuddyWater,,high,,
md5,57641ce5af4482038c9ea27afcc087ee,,MuddyWater,,high,,
md5,fe5f94e5df19d95df26aaf774daad9df,,MuddyWater,,high,,
