TYPE,INDICATOR,CREATED
hostname,bangladeshmarineacademylibrary.ppinewsagency.live,2022-06-02 07:12:06
hostname,bb.kdf-mail.com,2022-06-02 07:12:06
hostname,behr.ppinewsagency.live,2022-06-02 07:12:06
hostname,bit.tin-url.com,2022-06-02 07:12:06
hostname,cabinet-gov-pk.ministry-pk.net,2022-06-02 07:12:06
hostname,careitservices.paknvay-pk.net,2022-06-02 07:12:06
hostname,china.bbcnew.cn,2022-06-02 07:12:06
hostname,cmm.int-secure.org,2022-06-02 07:12:06
hostname,cnmm.int-secure.org,2022-06-02 07:12:06
hostname,covid.bbcnew.cn,2022-06-02 07:12:06
hostname,covid.pakgov.net,2022-06-02 07:12:06
hostname,covid.pkrepublic.org,2022-06-02 07:12:06
hostname,covid19.mohp-gov.org,2022-06-02 07:12:06
hostname,csd.bitlyy.me,2022-06-02 07:12:06
hostname,csd.pakgov.net,2022-06-02 07:12:06
hostname,dasds.pak-gov.com,2022-06-02 07:12:06
hostname,dasdsadsa.pak-gov.com,2022-06-02 07:12:06
hostname,dawn.pakgov.org,2022-06-02 07:12:06
hostname,defencelk.cvix.live,2022-06-02 07:12:06
hostname,dgmp-paknavy.mod-pk.com,2022-06-02 07:12:06
hostname,dgpr.paknvay-pk.net,2022-06-02 07:12:06
hostname,dha.pakgov.org,2022-06-02 07:12:06
hostname,dsadsa.pakmarines.com,2022-06-02 07:12:06
hostname,dsasa.cr20g.org,2022-06-02 07:12:06
hostname,faujifoundation.bitlyy.me,2022-06-02 07:12:06
hostname,fbr.pak-web.com,2022-06-02 07:12:06
hostname,fdscv.tin-url.com,2022-06-02 07:12:06
hostname,finance.govpk-mail.net,2022-06-02 07:12:06
hostname,finance.pakgov.net,2022-06-02 07:12:06
hostname,financial.pakgov.net,2022-06-02 07:12:06
hostname,flix.pakgov.net,2022-06-02 07:12:06
hostname,hajj.pakgov.net,2022-06-02 07:12:06
hostname,hajjplanner.bitlyy.me,2022-06-02 07:12:06
hostname,hajjplanner.tin-url.com,2022-06-02 07:12:06
hostname,hbl.pakgov.org,2022-06-02 07:12:06
hostname,hpupdate.csd-pk.co,2022-06-02 07:12:06
hostname,ibn.cdn-pak.net,2022-06-02 07:12:06
hostname,independenceday.pafwa.info,2022-06-02 07:12:06
hostname,islamabadclub.docuserve.ltd,2022-06-02 07:12:06
hostname,islamicfinder.bitlyy.me,2022-06-02 07:12:06
hostname,ji.pakgov.net,2022-06-02 07:12:06
hostname,jp.pkrepublic.org,2022-06-02 07:12:06
hostname,karachishipyard.krlwin.org,2022-06-02 07:12:06
hostname,ltd.cdn-pak.net,2022-06-02 07:12:06
hostname,luckydraw.csd-pk.co,2022-06-02 07:12:06
hostname,mail.paf-gov.net,2022-06-02 07:12:06
hostname,mail.pak-gov.com,2022-06-02 07:12:06
hostname,mailmofagovpk.cdn-pak.net,2022-06-02 07:12:06
hostname,mailoutlookcom.cvix.live,2022-06-02 07:12:06
hostname,maritimepakistan.kpt-pk.net,2022-06-02 07:12:06
hostname,meet.kdf-mail.com,2022-06-02 07:12:06
hostname,min.tin-url.com,2022-06-02 07:12:06
hostname,ministryofinterior.fileserve.work,2022-06-02 07:12:06
hostname,mofa-gov-pk.fdn-trace.net,2022-06-02 07:12:06
hostname,mofa.iugur.live,2022-06-02 07:12:06
hostname,mofa.paknvay-pk.net,2022-06-02 07:12:06
ip,5.252.195.161,2022-06-02 07:12:06
hostname,nadra.pakgov.net,2022-06-02 07:12:06
hostname,ncoc.pakgov.net,2022-06-02 07:12:06
hostname,news.bitlyy.me,2022-06-02 07:12:06
hostname,news.dawnpk.org,2022-06-02 07:12:06
hostname,news.kdf-mail.com,2022-06-02 07:12:06
hostname,news.pakgov.org,2022-06-02 07:12:06
hostname,news.pkrepublic.org,2022-06-02 07:12:06
hostname,nhsrc.pakgov.net,2022-06-02 07:12:06
hostname,niims.pakgov.org,2022-06-02 07:12:06
hostname,paf.gov-mail.net,2022-06-02 07:12:06
hostname,pafroa.pak-gov.com,2022-06-02 07:12:06
hostname,paknavy.edu-cx.org,2022-06-02 07:12:06
hostname,pk.kdf-mail.com,2022-06-02 07:12:06
hostname,pkflix.bitlyy.me,2022-06-02 07:12:06
hostname,pkflix.tin-url.com,2022-06-02 07:12:06
hostname,pmaesa.bahariafoundation.org,2022-06-02 07:12:06
hostname,pqa.gov.pakmarines.com,2022-06-02 07:12:06
hostname,pt.pakgov.net,2022-06-02 07:12:06
hostname,sbp.pakgov.org,2022-06-02 07:12:06
hostname,secp.pakgov.org,2022-06-02 07:12:06
hostname,sec-vpn.bitlyy.me,2022-06-02 07:12:06
hostname,secure.tin-url.com,2022-06-02 07:12:06
ip,45.89.127.246,2022-06-02 07:12:06
hostname,shoprex.bitlyy.me,2022-06-02 07:12:06
hostname,smstest.kdf-mail.com,2022-06-02 07:12:06
hostname,sppc.moma-pk.org,2022-06-02 07:12:06
hostname,srilankanavy.ksew.org,2022-06-02 07:12:06
hostname,t.bitlyy.me,2022-06-02 07:12:06
