type,value,description,threat_actor,campaign,confidence,source,tags
sha256,4c7d0e8478a0a8df824c391ebee227c42930f258d2d55b06f8969931cb07a31e,,APT29-CozyBear,,high,,
sha256,ae79aa17e6f3cc8e816e32335738b61b343e78c20abb8ae044adfeac5d97bf70,,APT29-CozyBear,,high,,
domain,edenparkweddings.com,,APT29-CozyBear,,high,,
sha256,f3a25448fcb942e61330c47778b49939a43b64e48c9cb0cd70a36084a61b1bb9,,APT29-CozyBear,,high,,
sha256,dd657a7a3688d039f0a208f39b1128ec447689ee664c6695d5c7e384dcdc1014,,APT29-CozyBear,,high,,
sha256,d5a8b6635240cc190bc869a2a41bc437a48bfbfcce0d218b879d9768d85d1d6f,,APT29-CozyBear,,high,,
domain,info.gtjas.site,,APT29-CozyBear,,high,,
sha256,fc6847a8b62af02c2d1eff1d77f7d8b90cbd34654aff38c671d86194d351cd6e,,APT29-CozyBear,,high,,
sha256,f7cc627464981b8918347487bdc73c2026b645fd31a1fbab4d5fcc03cbe88901,,APT29-CozyBear,,high,,
sha256,f1f6bb1bdf41217d26ec33e00e1e52fbc479e636b5d43671736905210fc4d734,,APT29-CozyBear,,high,,
md5,104a8c10d42d858c0a1d498689311956,,APT29-CozyBear,,high,,
sha1,ab61f8e7b83feb65c5945e2a8b4a8048645fcda7,,APT29-CozyBear,,high,,
sha256,256357877ae60db9ad247aef686aa3aaecb7de0fdb84ed35ea91b28be9725e36,,APT29-CozyBear,,high,,
sha256,4c750b8471bfec0ed2dcf1a856163601fc140eb892710b8415d505a9088bd7f3,,APT29-CozyBear,,high,,
sha256,6b13519a3aea8747400932191048d5dab7daccb3fd45a3f5e0ffd34c32aed35d,,APT29-CozyBear,,high,,
sha256,7ee465b6132819063b741d7f60246a539a1624e0667098bb162e22de0d06cf2e,,APT29-CozyBear,,high,,
sha256,a5a0bee3304c77bdb5b6dcc4edafbfc941cdc0b5153e3d82e2689150e83b1329,,APT29-CozyBear,,high,,
sha256,e15ee2e8ed2c3f37c1b47bf67e81aa2e89b0ce7b3159918a32da2e30420e6819,,APT29-CozyBear,,high,,
sha256,d465f6da893f2f76cdfb7089c3b9292d09a201e7d0faefb0f88a8b8ba5fd3fba,,APT29-CozyBear,,high,,
sha256,c8d8d30d89b00098edab024579a3f3c0df2613a29ebcd57cdb9a9062675558e4,,APT29-CozyBear,,high,,
sha256,d161b6e25db66456f8e0603de5132d1ff90f9388d0a0305d2d073a67fd229ddb,,APT29-CozyBear,,high,,
sha256,d56f0577fbbbd6f159e9be00b274270cb25b60a7809871a6a572783b533f5a3c,,APT29-CozyBear,,high,,
sha256,dc6b3e9c0fad345e7c45a569f4c34c3e94730c33743ae8ca055aa6669ad6ac56,,APT29-CozyBear,,high,,
sha256,d812b9bf6957fafe35951054b9efc5be6b10c204c127aa5a048506218c34e40f,,APT29-CozyBear,,high,,
domain,www.hvs-consulting.de,,APT29-CozyBear,,high,,
domain,www.epicturla.com,,APT29-CozyBear,,high,,
domain,www.commonexploits.com,,APT29-CozyBear,,high,,
domain,blog.redbluepurple.io,,APT29-CozyBear,,high,,
domain,williamknowles.io,,APT29-CozyBear,,high,,
domain,phackt.com,,APT29-CozyBear,,high,,
domain,20post-exploitation.md,,APT29-CozyBear,,high,,
sha256,f9ab217549b223c55fa310f2007a8f5685f9596c579f5c5526e7dcb204ba0e11,,APT29-CozyBear,,high,,
sha256,f154ef27cf0f1383ba4ca59531058312b44c84d40938bc8758827023db472812,,APT29-CozyBear,,high,,
sha256,ec9dfedd7bd44754668b208858a31b83489d5474f7606294f6cc0128bb218c6d,,APT29-CozyBear,,high,,
sha256,def1880ada798c68ee010ba2193f53a2c65a8981871a634ae7e18ccdcd503fa3,,APT29-CozyBear,,high,,
sha256,67ac5da9c95d82e894c9efe975335f9e8bdae64967f33652cd9a97b5449216d2,,APT29-CozyBear,,high,,
sha256,77566acc818458515231d0a82c131a42890d771ea998b9f578dc38e0eb7e517f,,APT29-CozyBear,,high,,
sha256,78812856e55613c6803ecb31cc1864b7555bf7f0126d1dfa6f37376d37d3aeab,,APT29-CozyBear,,high,,
sha256,79837fd1939f90d58cc5a842a81120e8cecbc03484362e88081ebf3b7e3830e9,,APT29-CozyBear,,high,,
sha256,7f1c7b2bfaa6152740d453804e7aa380077636cad101005ed85e70990ec20ec5,,APT29-CozyBear,,high,,
sha256,876bee15b64b610d2505a44596ed92fba9624db923f9d608698bd8c8e64e4f1a,,APT29-CozyBear,,high,,
sha256,93ebf32a4bd988b808c2329308847edd77e752b38becc995970079a6d586c39b,,APT29-CozyBear,,high,,
sha256,969119f639d0837f445a10ced20d3a82d2ea69d682a4e74f39a48a4e7b443d5e,,APT29-CozyBear,,high,,
sha256,9c095c833db4364caae1659f4e4dcb78da3b5ec5e9a507154832126b0fe0f08e,,APT29-CozyBear,,high,,
sha256,a0c92bafde7d93e87af3bc2797125cba613018240a9f5305ff949be8a1b16528,,APT29-CozyBear,,high,,
sha256,a9308f85e95b00007892d451fd9f6beabcd8792b4c5f8cd7524ba7e941d479c9,,APT29-CozyBear,,high,,
sha256,aeddf31361633b3d1196c6483f25c484855e0f243e7f7e62686a4de9e10ec03b,,APT29-CozyBear,,high,,
sha256,b20ce00a6864225f05de6407fac80ddb83cd0aec00ada438c1e354cdd0d7d5df,,APT29-CozyBear,,high,,
sha256,be9a23d3021354ec649bc823b23eab01ed235a4eb730fd2f4f7cdb2a6dee453a,,APT29-CozyBear,,high,,
sha256,bec9544b57b8b2b515e855779735ad31c3eacf65d615b4bfbd574549735111e7,,APT29-CozyBear,,high,,
sha256,bf1ba5d5d3395adc5bad6f17cc3cb21b3fb29d3e3471a5b260e0bc5ec7a57bc4,,APT29-CozyBear,,high,,
sha256,455d114267e5992b858fb725de1c1ddb83862890fe54436ffea5ff2d2f72edc8,,APT29-CozyBear,,high,,
sha256,45b2cf643afd34888294a073bf55717ea00860d6a1dca3d301ded1d0040cac44,,APT29-CozyBear,,high,,
sha256,4a081f9e3a60a0e580cad484d66fbf5a1505ad313280e96728729069f87f856e,,APT29-CozyBear,,high,,
sha256,4abc4e078df94075056919bd59aed6e7a0f95067039a8339b8f614924d8cb160,,APT29-CozyBear,,high,,
sha256,52560ba2603619d2ff1447002a60dcb62c7c957451fb820f1894e1ce7c23821c,,APT29-CozyBear,,high,,
sha256,5440e2dd89d3c803295cc924699c93eb762e75d42178eb3fe8b42a5093075c71,,APT29-CozyBear,,high,,
sha256,73a21594461cbc9a2fb00fc6f94aec1a33ccf435a7d008d764ddd0482e08fc8d,,APT29-CozyBear,,high,,
cve,CVE-2021-1675,,APT29-CozyBear,,high,,
cve,CVE-2021-22205,,APT29-CozyBear,,high,,
cve,CVE-2021-2307,,APT29-CozyBear,,high,,
cve,CVE-2021-34527,,APT29-CozyBear,,high,,
cve,CVE-2021-35211,,APT29-CozyBear,,high,,
cve,CVE-2021-4034,,APT29-CozyBear,,high,,
cve,CVE-2021-44515,,APT29-CozyBear,,high,,
cve,CVE-2022-24527,,APT29-CozyBear,,high,,
cve,CVE-2022-26138,,APT29-CozyBear,,high,,
cve,CVE-2022-41120,,APT29-CozyBear,,high,,
md5,0b4a45cad4f4ed3324939d72dc599883,,APT29-CozyBear,,high,,
md5,5131ae1d27739f56bba92852be3a0cc2,,APT29-CozyBear,,high,,
md5,7891f00dcab0e4a2f928422062e94213,,APT29-CozyBear,,high,,
md5,da450236dc92a53c8476b0b0de9a88e2,,APT29-CozyBear,,high,,
sha1,7cb04a4b86d998604341bc2b610a0a556830993d,,APT29-CozyBear,,high,,
sha256,02aa9533ec4957bb01d206d6eaa51d762c7b7396362f0f7a3b5fb4dd6088745b,,APT29-CozyBear,,high,,
sha256,051048a171ccf14f73419f46d3bd8204aa3ed585a72924faea0192f53d42cfce,,APT29-CozyBear,,high,,
sha256,292ca64c0c109481b0855aea6b883a588bd293c6807e9493fc3af5a16f37f369,,APT29-CozyBear,,high,,
sha256,2eaf7e76aa55726cc0419f604e58ee73c5578c02c9e21fdbe7ae887925ea92ae,,APT29-CozyBear,,high,,
sha256,34031b465d912c7d03e815c7cfaff77a3fa7a9c84671bb663026d36b1acd3f86,,APT29-CozyBear,,high,,
sha256,3407a4fd892e9d5024f3096605eb1e25cad75a8bf847d26740a1e6a77e45b087,,APT29-CozyBear,,high,,
sha256,340c31a75c5150c5e501ec143849adbed26fed0da5a5ee8c60fb928009ea3b86,,APT29-CozyBear,,high,,
sha256,38981e26a24308976f3a29d6e5e2beef57c7acda3ad0d5e7f6f149d58fd09d3d,,APT29-CozyBear,,high,,
sha256,39fdbd63424a09b5b065a6cc60c9267d3f49950bf1f1a7fd276fe1ece4a35c09,,APT29-CozyBear,,high,,
sha256,3cbf1ae156fa85f16d4ca01321e0965db8cfb9239404aaf52c3cebfc5b4493fb,,APT29-CozyBear,,high,,
sha256,450cbe5102fb0f634c533051d2631578c8a6bae2c4ef1c2e50d4bfd090ce3b54,,APT29-CozyBear,,high,,
ipv4,77.75.78.125,,APT29-CozyBear,,high,,
ipv4,146.70.105.61,,APT29-CozyBear,,high,,
domain,mockbin.org,,APT29-CozyBear,,high,,
ipv4,68.76.150.97,,APT29-CozyBear,,high,,
ipv4,85.240.182.23,,APT29-CozyBear,,high,,
cve,CVE-2017-6742,,APT29-CozyBear,,high,,
ipv4,65.65.65.65,,APT29-CozyBear,,high,,
sha1,6dff9a9f13300a5ce72a70d907ff7854599e990a,,APT29-CozyBear,,high,,
domain,badriatimimi.com,,APT29-CozyBear,,high,,
domain,communitypowersports.com,,APT29-CozyBear,,high,,
domain,sharpledge.com,,APT29-CozyBear,,high,,
md5,800db035f9b6f1e86a7f446a8a8e3947,,APT29-CozyBear,,high,,
sha1,aaf973a56b17a0a82cf1b3a49ff68da1c50283d4,,APT29-CozyBear,,high,,
sha256,032855b043108967a6c2de154624c16b70a0b7d0d0a0e93064b387f59537cc1e,,APT29-CozyBear,,high,,
md5,0e594576bb36b025e80eab7c35dc885e,,APT29-CozyBear,,high,,
sha1,a8a82a7da2979b128cbeddf4e70f9d5725ef666b,,APT29-CozyBear,,high,,
sha256,ec687a447ca036b10c28c1f9e1e9cef9f2078fdbc2ffdb4d8dd32e834b310c0d,,APT29-CozyBear,,high,,
md5,0e5ed33778ee9c020aa067546384abcb,,APT29-CozyBear,,high,,
sha1,fbb482415f5312ed64b3a0ebee7fed5e6610c21a,,APT29-CozyBear,,high,,
sha256,d1455c42553fab54e78c874525c812aaefb1f3cc69f9c314649bd6e4e57b9fa9,,APT29-CozyBear,,high,,
md5,abc87df854f31725dd1d7231f6f07354,,APT29-CozyBear,,high,,
sha1,e418d37fdcf4c288884bfe744b416cbdb0243a9e,,APT29-CozyBear,,high,,
sha256,efeb7d9d0fabe464a32c4e33fe756d6ef7a9b369c0f1462b3dd573b6b667488e,,APT29-CozyBear,,high,,
md5,5b6d8a474c556fe327004ed8a33edcdb,,APT29-CozyBear,,high,,
sha1,a677b6aa958fe02cac0730d36e8123648e02884f,,APT29-CozyBear,,high,,
sha256,86edfd6c7a2fab8c50a372494e3d5b08c032cca754396f6e288d5d4c5738cb4c,,APT29-CozyBear,,high,,
sha1,02cd4148754c9337dfa2c3b0c31d9fdd064616a0,,APT29-CozyBear,,high,,
md5,166f7269c2a69d8d1294a753f9e53214,,APT29-CozyBear,,high,,
sha256,91b42488d1b8e5b547b945714c76c2af16b9566b35757bf055cec1fee9dff1b0,,APT29-CozyBear,,high,,
sha1,86dcdf623d0951e2f804c9fb4ef816fa5e6a22c3,,APT29-CozyBear,,high,,
md5,1609bcb75babd9a3e823811b4329b3b9,,APT29-CozyBear,,high,,
sha1,52932be0bd8e381127aab9c639e6699fd1ecf268,,APT29-CozyBear,,high,,
md5,22adbffd1dbf3e13d036f936049a2e98,,APT29-CozyBear,,high,,
sha256,10f1c5462eb006246cb7af5d696163db5facc452befbfd525f72507bb925131d,,APT29-CozyBear,,high,,
sha1,bacb46d2ce5dfcaf8544125903f69f01091bc3d6,,APT29-CozyBear,,high,,
md5,3aca0abdd7ec958a539705d5a4244196,,APT29-CozyBear,,high,,
sha256,673f91a2085358e3266f466845366f30cf741060edeb31e9a93e2c92033bba28,,APT29-CozyBear,,high,,
sha1,b91e71d8867ed8bf33ec39d07f4f7fa2c1eeb386,,APT29-CozyBear,,high,,
md5,bd4cbcd9161e365067d0279b63a784ac,,APT29-CozyBear,,high,,
sha256,ddf218e4e7ccd5e8bd502fb115d1e7fbfaa393fb7e0b3b9001168caebc771c50,,APT29-CozyBear,,high,,
sha1,f61e0d09be2fc81d6f325aa7041be6136a747c2d,,APT29-CozyBear,,high,,
md5,f532c0247b683de8936982e86876093b,,APT29-CozyBear,,high,,
sha256,cfa65036aff012d7478694ea733e3e882cf8e18f336af5fba3ed2ef29160d45b,,APT29-CozyBear,,high,,
md5,2ffaa8cbc7f0d21d03d3dd897d974dba,,APT29-CozyBear,,high,,
sha256,9c6683fbb0bf44557472bcef94c213c25a56df539f46449a487a40eecb828a14,,APT29-CozyBear,,high,,
sha1,1f65d068d0fbaec88e6bcce5f83771ab42a7a8c5,,APT29-CozyBear,,high,,
md5,8dcac7513d569ca41126987d876a9940,,APT29-CozyBear,,high,,
sha256,18cc4c1577a5b3793ecc1e14db2883ffc6bf7c9792cf22d953c1482ffc124f5a,,APT29-CozyBear,,high,,
sha1,ca1ef3aeed9c0c5cfa355b6255a5ab238229a051,,APT29-CozyBear,,high,,
md5,db2d9d2704d320ecbd606a8720c22559,,APT29-CozyBear,,high,,
sha1,6382ae2061c865ddcb9337f155ae2d036e232dfe,,APT29-CozyBear,,high,,
md5,9159d3c58c5d970ed25c2db9c9487d7a,,APT29-CozyBear,,high,,
sha1,6b0816a0bd5e9fb694bdf5ac0dbb1254dab49acc,,APT29-CozyBear,,high,,
md5,10aeadfd910bc5dab9e7d9d88abf5795,,APT29-CozyBear,,high,,
md5,373bb4e17fbf239f2d02ea3fb3dfa352,,APT29-CozyBear,,high,,
md5,4cdd313daa831401382beac13bea4f00,,APT29-CozyBear,,high,,
md5,925a12fa388efe3bad829e475ac12bfb,,APT29-CozyBear,,high,,
md5,97e4bd269be93b96d8c67c11fadcb75b,,APT29-CozyBear,,high,,
md5,d9f6e37c8f58ac02c5415cab7e49c730,,APT29-CozyBear,,high,,
md5,fa914f6b81cf4b03052d11798e562f1c,,APT29-CozyBear,,high,,
sha1,856707241a7624681d6a46b2fa279bd56aa6438a,,APT29-CozyBear,,high,,
sha1,a5696381cbffc85c0509b2054484b4d4c56697d6,,APT29-CozyBear,,high,,
sha1,b7f1a84fcc50733ef535891dc9253c3b3544f81f,,APT29-CozyBear,,high,,
sha1,bd93aa67e43350ea3c4833671d68709621a1304d,,APT29-CozyBear,,high,,
sha1,d9806de5917acdfa6f5c0c0f83cf7f4b42830e9d,,APT29-CozyBear,,high,,
sha1,de03afb794e3017d1f6aa657a6ef82ca49c6fd08,,APT29-CozyBear,,high,,
sha256,05472bedb5a7613310b8088ca89b81e8390d39dddb8ed79dedd7311d2aaa6f80,,APT29-CozyBear,,high,,
sha256,1a0211f6bc0aab4889364024bd2ec9a3baa56e654d07586bb9c06b0c86f68eaf,,APT29-CozyBear,,high,,
sha256,563dfc726daaec005638ed3271657aa3e2a2529b7940cd0741d5a47e7e9b9c2c,,APT29-CozyBear,,high,,
sha256,575c5ad5a00e3ce13a75079666adfd254734f9c99555f4edf42ca3fa5d83f6f6,,APT29-CozyBear,,high,,
sha256,d41d03d804e6ccb7c749c74745df5187618f57b5c58d427d293a40f91a7e9736,,APT29-CozyBear,,high,,
sha256,eed648bb9bd45a440b2ceadbbae04e69f9c7f098ab8980c019a6736e4f7bd10b,,APT29-CozyBear,,high,,
sha256,e957326b2167fa7ccd508cbf531779a28bfce75eb2635ab81826a522979aeb98,,APT29-CozyBear,,high,,
sha256,505f1e5aed542e8bfdb0052bbe8d3a2a9b08fc66ae49efbc9d9188a44c3870ed,,APT29-CozyBear,,high,,
md5,e693777a3a85583a1bbbd569415be09c,,APT29-CozyBear,,high,,
md5,cf36bf564fbb7d5ec4cec9b0f185f6c9,,APT29-CozyBear,,high,,
sha1,8eb64670c10505322d45f6114bc9f7de0826e3a1,,APT29-CozyBear,,high,,
md5,e0cb8157e6791390463714b38158195a,,APT29-CozyBear,,high,,
sha1,77c2539008c390d0960b3077530959e603bc4297,,APT29-CozyBear,,high,,
sha256,dbb39c2f143265ad86946d1c016226b0e01614af35a2c666afa44ac43b76b276,,APT29-CozyBear,,high,,
md5,89f716d32461880cd0359ffbb902f06e,,APT29-CozyBear,,high,,
sha1,782adaf89576c642f14eb13df0d9815f33bd7d56,,APT29-CozyBear,,high,,
sha256,c1ebaee855b5d9b67657f45d6d764f3c1e46c1fa6214329a3b51d14eba336256,,APT29-CozyBear,,high,,
md5,67a6774fbc01eb838db364d4aa946a98,,APT29-CozyBear,,high,,
sha1,2a0478a22d27f7af98786e873b6c85c4ae2e3b2e,,APT29-CozyBear,,high,,
sha256,21a0b617431850a9ea2698515c277cbd95de4e59c493d0d8f194f3808eb16354,,APT29-CozyBear,,high,,
md5,82ecb8474efe5fedcb8f57b8aafa93d2,,APT29-CozyBear,,high,,
sha1,3fd43de3c9f7609c52da71c1fc4c01ce0b5ac74c,,APT29-CozyBear,,high,,
sha256,4d92a4cecb62d237647a20d2cdfd944d5a29c1a14b274d729e9c8ccca1f0b68b,,APT29-CozyBear,,high,,
md5,8d5c0f69c1caa29f8990fbc440ab3388,,APT29-CozyBear,,high,,
sha1,d56edb68f55c4010ebed13b67089370f6b40ffc5,,APT29-CozyBear,,high,,
sha256,3a489ef91058620951cb185ec548b67f2b8d047e6fdb7638645ec092fc89a835,,APT29-CozyBear,,high,,
md5,38b05aa4b5ba651ba95f7173c5145270,,APT29-CozyBear,,high,,
sha1,01424a07b968b5659c58c6d11f32f01475921a05,,APT29-CozyBear,,high,,
sha256,dffaefaabbcf6da029f927e67e38c0d1e6271bf998040cfd6d8c50a4eff639df,,APT29-CozyBear,,high,,
domain,literaturaelsalvador.com,,APT29-CozyBear,,high,,
sha256,bdc15b09b78093a1a5503a1a7bfb487f7ef4ca2cb8b4d1d1bdf9a54cdc87fae4,,APT29-CozyBear,,high,,
sha1,2b6133d54caa9d9b34d5ba9385ed1e8f6c22642c,,APT29-CozyBear,,high,,
sha256,f38c367e6e4e7f6e20fa7a3ce0d8501277f5027f93e46761e72c36ec709f4304,,APT29-CozyBear,,high,,
cve,CVE-2013-3900,,APT29-CozyBear,,high,,
domain,driveshoster.com,,APT29-CozyBear,,high,,
md5,56d145d45e4deacd5f23c09f0b3004c9,,APT29-CozyBear,,high,,
sha256,a751d535223a3ac54e0af24d2e47e56559f5fa7721b7c7df608ffa48cdb9a88c,,APT29-CozyBear,,high,,
sha256,dcbc485f71a0e60920a99bcb8b57c56fc58fcf100707fcbdb8c05b56431374ca,,APT29-CozyBear,,high,,
sha256,2d8f73c1f2e5b803ad6716644361c20b51ba49fa79361ef0bc1ae3a735968459,,APT29-CozyBear,,high,,
md5,d0efe94196b4923eb644ec0b53d226cc,,APT29-CozyBear,,high,,
sha1,c938934c0f5304541087313382aee163e0c5239c,,APT29-CozyBear,,high,,
sha256,381a3c6c7e119f58dfde6f03a9890353a20badfa1bfa7c38ede62c6b0692103c,,APT29-CozyBear,,high,,
md5,0430047d09dd17f3e04dd6a39bca2c3c,,APT29-CozyBear,,high,,
md5,2ab9d497a6e7819e43b37b2d33213707,,APT29-CozyBear,,high,,
sha256,1cffaf3be725d1514c87c328ca578d5df1a86ea3b488e9586f9db89d992da5c4,,APT29-CozyBear,,high,,
md5,605fcc82f903cb4473c483abde33ff9a,,APT29-CozyBear,,high,,
sha1,9e4a261bcf1215c68d97e02fdf9ac7b6d6b16c57,,APT29-CozyBear,,high,,
sha256,a0c3e6cd167b93f4646a7a3f2d46ed8bd4888d861b533662a66ca9711d49db1f,,APT29-CozyBear,,high,,
sha1,e23d75c3c9dff1d6d3e861fd58373685188e5a1e,,APT29-CozyBear,,high,,
sha1,2a833eead30565186aa6c7026c72993299df12a0,,APT29-CozyBear,,high,,
sha256,cf160175c661efd4b1e1eecadf5f00f7203ef4c7445e36e3373d50b26086c552,,APT29-CozyBear,,high,,
sha256,db6592107ee379494ae9f0130e4834a9faf3a598aa27aa6fd6f342a9806b34df,,APT29-CozyBear,,high,,
sha256,e36984c8db0a05b9524fec5293a580f9c403b7ed683e09e4743a30f9d053e0cd,,APT29-CozyBear,,high,,
sha256,e3ba1c45f9dd1f432138654b5f19cf89c55e07219b88aa7628334d38bb036433,,APT29-CozyBear,,high,,
sha256,e5d5a6fa74c229d81cb64781556b61ed0148c50c089ea638e7761bf97fe46d40,,APT29-CozyBear,,high,,
sha256,ef027405492bc0719437eb58c3d2774cc87845f30c40040bbebbcc09a4e3dd18,,APT29-CozyBear,,high,,
sha256,f97f2985ff599e073156e37cbd34024067680072ac18f9d2040c64eedbe38e4f,,APT29-CozyBear,,high,,
sha256,fc224a6cca956a59812a13e53ba08a279996ea2ee194fe20fb10170ca5c2db6a,,APT29-CozyBear,,high,,
sha256,64563b42eb7a4569bfbd8e9f04b00d350875a1bb6fe67ddaf1f932d3b0a7dc98,,APT29-CozyBear,,high,,
sha256,fe43f3ea0146e107521b6b81c53ee4eb583cce8bad69f39072134f53081738dd,,APT29-CozyBear,,high,,
sha256,1140c624fbfe28b9ef19fef2e9aa251adfbe8c157820d5f0356d88b4d80c2c88,,APT29-CozyBear,,high,,
sha256,11cd541511cc793e7416655cda1e100d0a70fb043dfe7f6664564b91733431d0,,APT29-CozyBear,,high,,
sha256,1228e9066819f115e8b2a6c1b75352566a6a5dc002d9d36a8c5b47758c9f6a45,,APT29-CozyBear,,high,,
sha256,12e6642cf6413bdf5388bee663080fa299591b2ba023d069286f3be9647547c8,,APT29-CozyBear,,high,,
sha256,215fab217fe7890fc796ffcf9e82b0407c056991b79b2b07fb41b104e19ef1c5,,APT29-CozyBear,,high,,
sha256,23411bb30042c9357ac4928dc6fca6955390361e660fec7ac238bbdcc8b83701,,APT29-CozyBear,,high,,
sha256,241f00110265b32f0cab95c5503446d0f41d7f78230797acde1280c9865de220,,APT29-CozyBear,,high,,
sha256,2bf9c38d01681b33c1a84e5de1a291288b658939975714c63a487bc050adf03f,,APT29-CozyBear,,high,,
sha256,2d11e8d81bf776d668355ed15a596193d4bb10a42289ddb3223c1227b042d854,,APT29-CozyBear,,high,,
sha256,3aa16a340aacc5aecbdb902a5f6668f117b62e27966ab41f8a71a1dd1a08f8bd,,APT29-CozyBear,,high,,
md5,1421419d1be31f1f9ea60e8ed87277db,,APT29-CozyBear,,high,,
md5,17824cd130d570288aef844aae8ff713,,APT29-CozyBear,,high,,
md5,1c6f8eba504f2f429abf362626545c79,,APT29-CozyBear,,high,,
md5,2163a33330ae5786d3e984db09b2d9d2,,APT29-CozyBear,,high,,
md5,22106b457632d4ff61ab9667508ba83b,,APT29-CozyBear,,high,,
md5,374896a75493a406eb427f35eec86fe5,,APT29-CozyBear,,high,,
md5,40671b38182005efbf63f6a6a74d52e6,,APT29-CozyBear,,high,,
md5,4e01b0854e82e5a42fa185b796a43901,,APT29-CozyBear,,high,,
md5,4f9bcb7a8b7b8d098f008b4200007bf4,,APT29-CozyBear,,high,,
md5,52945af1def85b171870b31fa4782e52,,APT29-CozyBear,,high,,
md5,5424cb7788de1d9a29d18e1efd55fcc0,,APT29-CozyBear,,high,,
md5,55bb228f84583a580a18b4e32cca8841,,APT29-CozyBear,,high,,
md5,6eb520d6bd40b4a435d59b0830f83401,,APT29-CozyBear,,high,,
md5,7c43b406119ade8f1f2a2a5a93c94248,,APT29-CozyBear,,high,,
md5,809cbf6cfded8d571d20fe27d6cf91f9,,APT29-CozyBear,,high,,
md5,85829b792aa3a5768de66beacdb0a0ce,,APT29-CozyBear,,high,,
md5,8dbe37dfb0d498f96fb7f1e09e9e5c8f,,APT29-CozyBear,,high,,
md5,91f7a5d805812e0c94952c267655111a,,APT29-CozyBear,,high,,
md5,953c7321c4959655fdd53302550ce02d,,APT29-CozyBear,,high,,
md5,a2585bf4942a42f05138655b88554846,,APT29-CozyBear,,high,,
md5,a32050027aea96b3b70e1056490a98c9,,APT29-CozyBear,,high,,
md5,aa2cd9d9fc5d196caa6f8fd5979e3f14,,APT29-CozyBear,,high,,
md5,aced5525ba0d4f44ffd01c4db2730a34,,APT29-CozyBear,,high,,
md5,b2c17b17441116daf8dea0e69cd0a4e7,,APT29-CozyBear,,high,,
md5,bebcc9e6545d7baae13c095b31451e2d,,APT29-CozyBear,,high,,
md5,d4a5d44184333442f5015699c2b8af28,,APT29-CozyBear,,high,,
md5,e58f201481b88137c1cfcadc79186f9a,,APT29-CozyBear,,high,,
md5,ed9dcb9392d3c17c25c6e7025b73d29f,,APT29-CozyBear,,high,,
md5,fc0cb1dbab4bc6504e644f311d9bb4a1,,APT29-CozyBear,,high,,
md5,fc7d4cde5d2266082966d80f5f1566b9,,APT29-CozyBear,,high,,
md5,fe8f363a035fdbefcee4567bf406f514,,APT29-CozyBear,,high,,
sha1,046a8adc2ef0f68107e96babc59f41b6f0a57803,,APT29-CozyBear,,high,,
sha1,057e79801070572be543fdd7111657517827457f,,APT29-CozyBear,,high,,
sha1,06727ffda60359236a8029e0b3e8a0fd11c23313,,APT29-CozyBear,,high,,
sha1,24249ef72b91d1f38474e58000409749eb567640,,APT29-CozyBear,,high,,
sha1,3ef3c9bd6e5e31fb413fb8b43484ad8d5ca1dc67,,APT29-CozyBear,,high,,
sha1,43e872a285f232e4a3956222ebc645e0b3cebbc7,,APT29-CozyBear,,high,,
sha1,476fc1d31722ac26b46154cbf0c631d60268b28a,,APT29-CozyBear,,high,,
sha1,4bc722a9b0492a50bd86a1341f02c74c0d773db7,,APT29-CozyBear,,high,,
sha1,4c1f39ae7ac7cafc3554790b0d3cdc0136dc43d2,,APT29-CozyBear,,high,,
sha1,5b07d5422243fb67745edd4eb624ada8d8ee0d0a,,APT29-CozyBear,,high,,
sha1,5bb9f53636efafdd30023d44be1be55bf7c7b7d5,,APT29-CozyBear,,high,,
sha1,5d8a9f833f1fdd52096207e21afe5f9b7653180c,,APT29-CozyBear,,high,,
sha1,7d268773212524eb81a0a0bb2a7bed52fc31d469,,APT29-CozyBear,,high,,
sha1,7fbf5f83f34b8a3531fb1be7eca83167648e7b21,,APT29-CozyBear,,high,,
sha1,83fde764f70378b4b0610d87e86faac6dc5bc54b,,APT29-CozyBear,,high,,
sha1,8a68f26d01372114f660e32ac4c9117e5d0577f1,,APT29-CozyBear,,high,,
sha1,959a41f799fda0e645e52eef450c5ef45ad67d65,,APT29-CozyBear,,high,,
sha1,ab354807e687993fbeb1b325eb6e4ab38d428a1e,,APT29-CozyBear,,high,,
sha1,ab4a40d95b22d10df058b73384fc054261345a5a,,APT29-CozyBear,,high,,
sha1,bce1f445f0452bf2ed70a2f15daa869e0c5e318d,,APT29-CozyBear,,high,,
sha1,c53930772beb2779d932655d6c3de5548810af3d,,APT29-CozyBear,,high,,
sha1,cbeac781bd254bbc79f4eef5f0357e083491647d,,APT29-CozyBear,,high,,
sha1,ccb907f3ce245b3ca49e922d97fb7e9ed98ae1bb,,APT29-CozyBear,,high,,
sha1,d48a2f67e084d30c4f85a36a1840ee8b3e79710a,,APT29-CozyBear,,high,,
sha1,d7979268ba3515ff553bacc30a9084bae66a57ec,,APT29-CozyBear,,high,,
sha1,d7ddb9a511a50edd6b1093a9477a6c7830fc84c3,,APT29-CozyBear,,high,,
sha1,e338d49c270baf64363879e5eecb8fa6bdde8ad9,,APT29-CozyBear,,high,,
sha1,ef28c67583c8c8048c0baaead036680a60441213,,APT29-CozyBear,,high,,
sha1,f308f4a8e78b226e0dd483b9f9314e7736912226,,APT29-CozyBear,,high,,
