type,value,description,threat_actor,campaign,confidence,source,tags
md5,7020bcb347404654e17f6303848b7ec4,,EquationGroup,,high,,
md5,a3932533efc04ac3fe89fb5b3d60128a,,EquationGroup,,high,,
md5,a469d48e25e524cf0dec64f01c182b25,,EquationGroup,,high,,
md5,aacfef51a4a242f52fbb838c1d063d9b,,EquationGroup,,high,,
md5,c2f902f398783922a921df7d46590295,,EquationGroup,,high,,
sha256,01f53953db8ba580ee606043a482f790082460c8cdbd7ff151d84e03fdc87e42,,EquationGroup,,high,,
sha256,1c9f1c7056864b5fdd491d5daa49f920c3388cb8a8e462b2bc34181cef6c1f9c,,EquationGroup,,high,,
sha256,3dbe8700ecd27b3dc39643b95b187ccfd44318fc88c5e6ee6acf3a07cdaf377e,,EquationGroup,,high,,
sha256,53145f374299e673d82d108b133341dc7bee642530b560118e3cbcdb981ee92c,,EquationGroup,,high,,
sha256,6b1f8b303956c04e24448b1eec8634bd3fb2784c8a2d12ecf8588424b36d3cbc,,EquationGroup,,high,,
sha256,7bfad342ce88de19d090a4cb2ce332022650abd68f34e83fdc694f10a4090d65,,EquationGroup,,high,,
sha1,7a8de34f298e9325df1c52e336a3098c0869ee5e,,EquationGroup,,high,,
sha256,e4fbf75abf928cd1c9073656a61755fd3f0c25dc2e7922fb5073e1f64e5e9161,,EquationGroup,,high,,
sha256,c99ffacba6d6689f7934e6e912e36efcc4bd6a09c8a4d1e43bb27c3afd131882,,EquationGroup,,high,,
sha256,ae512f13136774b4aab79ebcc378927143be77181e3b256e6f9940ce73696de4,,EquationGroup,,high,,
sha256,68a3710765da1886f00e40f2d5e02776d224c77aea114cd22c3a6204a7fad363,,EquationGroup,,high,,
sha256,634a80e37e4b32706ad1ea4a2ff414473618a8c42a369880db7cc127c0eb705e,,EquationGroup,,high,,
md5,f1ea3b3a994477c11bafb5addf841263,,EquationGroup,,high,,
sha256,292fe1fc7d350cc7b970da0f308d22089cd36ab552e5659e3cfb0d9690166628,,EquationGroup,,high,,
sha256,279320ee5c3b2da4364afbacbe5286ec4eed9ab5e887d4e0b9aab2eb618bc539,,EquationGroup,,high,,
sha256,1537cad1d2c5154e142af775ed555d6168d528bbe40b31f451efa92c9e4f02de,,EquationGroup,,high,,
md5,fa6aefec743e793f1ed4d07ffef7b37f,,EquationGroup,,high,,
md5,7620405d2bd4b10ef6ff18f0da958dc3,,EquationGroup,,high,,
md5,f5bd428ab949244a7d04cf7cdddd5858,,EquationGroup,,high,,
md5,58bfa2eb639850ebfeced55cac3e82fb,,EquationGroup,,high,,
md5,bbb9507dff849f1054d1111bf2189d02,,EquationGroup,,high,,
cve,CVE-2013-3128,,EquationGroup,,high,,
cve,CVE-2011-3402,,EquationGroup,,high,,
cve,CVE-2019-0803,,EquationGroup,,high,,
sha1,4f7c111acc85a5e324d62151957520979bfc2fea,,EquationGroup,,high,,
sha1,ce4975b1e3853a162dcd855d96a4c52e319f767f,,EquationGroup,,high,,
sha1,d059710c9b4da72daf0fb47ec6bbb1802f37584d,,EquationGroup,,high,,
sha1,20a239e01b1c0d85995fdce338979bf2e03dd830,,EquationGroup,,high,,
sha1,7caed22d8306a4be91cf59b11d414e5e126bab3a,,EquationGroup,,high,,
md5,cf80767a5f46c20729b19332fda45e05,,EquationGroup,,high,,
sha256,369145c6f366f25a4e8878ad1ffec73d680cdc2da4380b221d1d7cdf3a90c930,,EquationGroup,,high,,
sha256,cd3ee807e349abae65d93e421176f302528b739e9e1d77a6ce4e57caeec91b4e,,EquationGroup,,high,,
sha256,d83428779b0c0ebfa08c6b50f34e0f1ae7812eeb9ed78b86610517d8208b6cb3,,EquationGroup,,high,,
sha256,d8bab0b79bafec3a41db0dd4ae1703c2ab55de5af261e1881d62bde0d9033690,,EquationGroup,,high,,
sha256,df4bc387181ffaabe0be39e66ef5eb838ed638e0ae2b82e9a7daa83647e38bb1,,EquationGroup,,high,,
sha1,88ec5d8da2ea964056fad2c7b46e3d80a793dbd4,,EquationGroup,,high,,
sha1,0d375ab713a7be51923a8e4ae552c41ea28fb4b8,,EquationGroup,,high,,
md5,6c34031d7a5fc2b091b623981a8ae61c,,EquationGroup,,high,,
